"alert_id","gui_mode_name","alert_time_type","effect_name","effect_code","cause_name","cause_code","affent_list","severity_name","severity_code","header","details","url","notif_start","notif_end","created_dt","last_modified_dt","closed_dt","alert_lifecycle","color","service_effect_text","short_header","timeframe_text","ObjectId","month","year","IsGreenLine","IsRedLine","IsBlueLine","IsOrangeLine","SubwayLine"
406716,"Subway","Recurring","Shuttle","DETOUR","maintenance","MAINTENANCE",NA,"information",1,"Shuttle buses replace D Branch service between Riverside and Brookline Village, Mon - Thu through October 21, beginning at 8:45 PM through the end of service. Regular service will operate on Mon, Oct 11.","All shuttle buses are accessible for persons with disabilities.
No Shuttles at Beaconsfield:
Why do shuttles skip Beaconsfield? Due to narrow roads near Beaconsfield, shuttles cannot safely stop there.
We recommend:
- Taking the Green Line C branch from Dean Road, about a 4-minute walk from Beaconsfield
- Accessing the Green Line D shuttle from Reservoir, about a 10-minute walk from Beaconsfield

Affected stops:
Brookline Village
Beaconsfield
Reservoir
Chestnut Hill
Newton Centre
Newton Highlands
Eliot
Waban
Woodland
Riverside","https://www.mbta.com/GLT",2021-09-20,"2021/10/15 02:30:00+00","2021/09/20 06:56:37+00","2021/10/15 02:31:20+00",2021-10-15 02:31:20,"Ongoing","00843D","Green Line D branch shuttle","Shuttle buses replace D service between Riverside & Brookline Village, Mon - Thu through Oct 21, beginning at 8:45pm until closing","through October 21",117433,9,2021,1,0,0,0,"GREEN"
406578,"Subway","One-time","Delay","OTHER_EFFECT",NA,"UNKNOWN_CAUSE",NA,"up to 15 minutes",4,"Green Line D Branch trains delayed about 15 minutes due to a train with a mechanical problem at Brookline Village.","Affected stops:
Fenway
Longwood
Brookline Village",NA,2021-09-18,"2021/09/18 20:33:55+00","2021/09/18 20:20:04+00","2021/09/18 20:33:55+00",2021-09-18 20:33:55,"New","00843D","Green Line D branch delay","Green Line D Branch trains delayed about 15 minutes due to a train with a mechanical problem at Brookline Village.",NA,117451,9,2021,1,0,0,0,"GREEN"
406579,"Subway","One-time","Shuttle","DETOUR",NA,"UNKNOWN_CAUSE",NA,"up to 30 minutes",7,"Green Line D Branch Update: This weekend's planned shuttle has been temporarily extended to Kenmore while we respond to a disabled train at Brookline Village.","Affected stops:
Fenway
Longwood
Brookline Village",NA,2021-09-18,"2021/09/18 20:58:27+00","2021/09/18 20:27:33+00","2021/09/18 20:58:27+00",2021-09-18 20:58:27,"New","00843D","Green Line D branch shuttle","Green Ln D Update: This weekend's planned shuttle has been temporarily extended to Kenmore while we respond to a disabled train at Brookline",NA,117452,9,2021,1,0,0,0,"GREEN"
406727,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 15 minutes",4,"Mattapan Trolley experiencing delays of up to 15 minutes due to a trolley with a mechanical problem at Central Ave.",NA,NA,2021-09-20,"2021/09/20 07:54:04+00","2021/09/20 07:26:50+00","2021/09/20 07:54:04+00",2021-09-20 07:54:04,"New","DA291C","Mattapan Trolley delay","Mattapan Trolley experiencing delays of up to 15 minutes due to a trolley with a mechanical problem at Central Ave.",NA,117486,9,2021,0,1,0,0,"RED"
406604,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 15 minutes",4,"Orange Line experiencing delays of up to 15 minutes due to disabled train entering Oak Grove.",NA,NA,2021-09-19,"2021/09/19 09:08:15+00","2021/09/19 07:58:08+00","2021/09/19 09:08:15+00",2021-09-19 09:08:15,"New","ED8B00","Orange Line delay","Orange Line experiencing delays of up to 15 minutes due to disabled train entering Oak Grove.",NA,117569,9,2021,0,0,0,1,"ORANGE"
406917,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 15 minutes",4,"Green Line D Branch experiencing eastbound delays of up to 15 minutes due to a train with an earlier mechanical issue at Waban.","Affected stops:
Riverside
Woodland
Waban
Eliot
Newton Highlands
Newton Centre
Chestnut Hill
Reservoir
Beaconsfield
Brookline Village
Longwood
Fenway",NA,2021-09-21,"2021/09/21 07:43:39+00","2021/09/21 07:05:04+00","2021/09/21 07:43:39+00",2021-09-21 07:43:39,"New","00843D","Green Line D branch delay","Green Line D Branch experiencing eastbound delays of up to 15 minutes due to a train with an earlier mechanical issue at Waban.",NA,117606,9,2021,1,0,0,0,"GREEN"
406826,"Subway","One-time","Shuttle","DETOUR","maintenance","MAINTENANCE",NA,"information",1,"Shuttle buses replacing Red Line Ashmont Branch service the weekend of Oct 2 - 3 for maintenance work.","All shuttle buses are accessible to customers with disabilities. If you need assistance, please see MBTA personnel. 

Affected stops:
JFK/UMass
Savin Hill
Fields Corner
Shawmut
Ashmont","http://mbta.com/rlt",2021-09-20,"2021/10/04 02:30:00+00","2021/09/20 15:44:32+00","2021/10/04 02:30:38+00",2021-10-04 02:30:38,"New","DA291C","Red Line shuttle","Shuttle buses replacing Red Line Ashmont Branch service the weekend of Oct 2 - 3 for maintenance work.","this weekend",117671,9,2021,0,1,0,0,"RED"
406863,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 15 minutes",4,"Green Line D branch experiencing westbound delays of about 15 minutes due to a disabled train at Woodland.",NA,NA,2021-09-20,"2021/09/20 18:09:44+00","2021/09/20 17:53:41+00","2021/09/20 18:09:44+00",2021-09-20 18:09:44,"New","00843D","Green Line D branch delay","Green Line D branch experiencing westbound delays of about 15 minutes due to a disabled train at Woodland.",NA,117685,9,2021,1,0,0,0,"GREEN"
406880,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 15 minutes",4,"Green Line D branch experiencing eastbound delays of about 15 minutes due to a train with a mechanical problem at Waban.",NA,NA,2021-09-20,"2021/09/20 20:09:08+00","2021/09/20 19:52:09+00","2021/09/20 20:09:08+00",2021-09-20 20:09:08,"New","00843D","Green Line D branch delay","Green Line D branch experiencing eastbound delays of about 15 minutes due to a train with a mechanical problem at Waban.",NA,117854,9,2021,1,0,0,0,"GREEN"
406891,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 10 minutes",3,"Green Line Update: Residual westbound delays of about 10 minutes due to an earlier disabled train at North Station.",NA,NA,2021-09-20,"2021/09/20 21:56:46+00","2021/09/20 21:28:28+00","2021/09/20 21:56:46+00",2021-09-20 21:56:46,"New","00843D","Green Line delay","Green Line Update: Residual westbound delays of about 10 minutes due to an earlier disabled train at North Station.",NA,117891,9,2021,1,0,0,0,"GREEN"
406896,"Subway","One-time","Delay","OTHER_EFFECT","switch problem","TECHNICAL_PROBLEM",NA,"up to 20 minutes",5,"Green Line experiencing delays of up to 20 minutes due at Kenmore due to a switch problem.",NA,NA,2021-09-21,"2021/09/21 02:25:22+00","2021/09/21 00:20:04+00","2021/09/21 02:25:22+00",2021-09-21 02:25:22,"New","00843D","Green Line delay","Green Line experiencing delays of up to 20 minutes due at Kenmore due to a switch problem.",NA,117918,9,2021,1,0,0,0,"GREEN"
406899,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 15 minutes",4,"Red Line Braintree Branch experiencing northbound delays of up to 15 minutes due to a train with a mechanical problem at Quincy Adams.","Affected stops:
Braintree
Quincy Adams
Quincy Center
Wollaston
North Quincy
JFK/UMass",NA,2021-09-21,"2021/09/21 05:57:01+00","2021/09/21 05:30:51+00","2021/09/21 05:57:01+00",2021-09-21 05:57:01,"New","DA291C","Red Line delay","Red Line Braintree Branch experiencing northbound delays of up to 15 minutes due to a train with a mechanical problem at Quincy Adams.",NA,117930,9,2021,0,1,0,0,"RED"
407095,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 15 minutes",4,"Orange Line Update: Northbound delays of about 15 minutes due to a train with an earlier mechanical problem at Forest Hills. The train was removed from service.",NA,NA,2021-09-21,"2021/09/21 20:39:38+00","2021/09/21 20:00:01+00","2021/09/21 20:39:38+00",2021-09-21 20:39:38,"New","ED8B00","Orange Line delay","Orange Ln Update: Northbound delays of about 15 minutes due to a train with an earlier mechanical problem at Forest Hills",NA,117940,9,2021,0,0,0,1,"ORANGE"
407097,"Subway","One-time","Delay","OTHER_EFFECT","power problem","TECHNICAL_PROBLEM",NA,"up to 10 minutes",3,"Red Line Update: Residual delays of about 10 minutes due to an earlier power problem at South Station.",NA,NA,2021-09-21,"2021/09/21 22:16:06+00","2021/09/21 20:49:18+00","2021/09/21 22:16:06+00",2021-09-21 22:16:06,"New","DA291C","Red Line delay","Red Line Update: Residual delays of about 10 minutes due to an earlier power problem at South Station.",NA,117942,9,2021,0,1,0,0,"RED"
407284,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 10 minutes",3,"Green Line D Branch Update: Residual eastbound delays of about 10 minutes due to an earlier disabled train. The train is clear of the mainline.",NA,NA,2021-09-22,"2021/09/22 20:16:07+00","2021/09/22 19:05:52+00","2021/09/22 20:16:07+00",2021-09-22 20:16:07,"New","00843D","Green Line D branch delay","Green Line D Update: Residual eastbound delays of about 10 minutes due to an earlier disabled train. The train is clear of the mainline",NA,118021,9,2021,1,0,0,0,"GREEN"
407305,"Subway","One-time","Delay","OTHER_EFFECT","signal problem","TECHNICAL_PROBLEM",NA,"up to 10 minutes",3,"Red Line experiencing residual delays of up to 10 minutes due to an earlier signal problem near Harvard.",NA,NA,2021-09-23,"2021/09/23 09:15:07+00","2021/09/23 06:46:16+00","2021/09/23 09:15:07+00",2021-09-23 09:15:07,"New","DA291C","Red Line delay","Red Line experiencing residual delays of up to 10 minutes due to an earlier signal problem near Harvard.",NA,118042,9,2021,0,1,0,0,"RED"
407537,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 15 minutes",4,"Orange Line experiencing northbound delays of up to 15 minutes due to a train with a mechanical problem at Roxbury Crossing. The train is being taken out of service.","Affected stops:
Forest Hills
Green Street
Stony Brook
Jackson Square
Roxbury Crossing
Ruggles
Massachusetts Avenue
Back Bay
Tufts Medical Center
Chinatown
Downtown Crossing",NA,2021-09-24,"2021/09/24 08:45:45+00","2021/09/24 08:28:28+00","2021/09/24 08:45:45+00",2021-09-24 08:45:45,"New","ED8B00","Orange Line delay","Orange Ln experiencing northbound delays of up to 15 minutes due to a train with a mechanical problem at Roxbury Crossing",NA,118155,9,2021,0,0,0,1,"ORANGE"
407984,"Subway","One-time","Delay","OTHER_EFFECT","police action","POLICE_ACTIVITY",NA,"up to 15 minutes",4,"Blue Line experiencing residual delays of up to 15 minutes due to earlier police activity.",NA,NA,2021-09-27,"2021/09/27 07:40:05+00","2021/09/27 07:18:35+00","2021/09/27 07:40:05+00",2021-09-27 07:40:05,"New","003DA5","Blue Line delay","Blue Line experiencing residual delays of up to 15 minutes due to earlier police activity.",NA,118471,9,2021,0,0,1,0,"BLUE"
407778,"Subway","One-time","Delay","OTHER_EFFECT","power problem","TECHNICAL_PROBLEM",NA,"up to 15 minutes",4,"Blue Line Update: Regular train service has resumed between Bowdoin and Maverick with residual delays, the shuttle train has been phased out.",NA,NA,2021-09-25,"2021/09/25 16:47:00+00","2021/09/25 14:32:02+00","2021/09/25 16:47:00+00",2021-09-25 16:47:00,"New","003DA5","Blue Line delay","Blue Line Update: Regular train service has resumed between Bowdoin and Maverick with residual delays, the shuttle train has been phased out",NA,118516,9,2021,0,0,1,0,"BLUE"
407802,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 10 minutes",3,"Orange Line Update: Residual southbound delays of about 10 minutes between Oak Grove and Wellington due to an earlier disabled train at Oak Grove. The train has been removed from service.",NA,NA,2021-09-25,"2021/09/25 17:13:04+00","2021/09/25 16:26:01+00","2021/09/25 17:13:04+00",2021-09-25 17:13:04,"New","ED8B00","Orange Line delay","Orange Ln Update: Residual southbound delays of about 10 minutes between Oak Grove & Wellington due to an earlier disabled train at Oak Grov",NA,118540,9,2021,0,0,0,1,"ORANGE"
407865,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 15 minutes",4,"Orange Line experiencing delays of up to 15 minutes due to an earlier train having mechanical issues at Community College.",NA,NA,2021-09-26,"2021/09/26 10:54:22+00","2021/09/26 06:56:19+00","2021/09/26 10:54:22+00",2021-09-26 10:54:22,"New","ED8B00","Orange Line delay","Orange Line experiencing delays of up to 15 minutes due to an earlier train having mechanical issues at Community College.",NA,118557,9,2021,0,0,0,1,"ORANGE"
407915,"Subway","One-time","Delay","OTHER_EFFECT",NA,"UNKNOWN_CAUSE",NA,"up to 15 minutes",4,"Orange Line experiencing northbound delays of up to 15 minutes due to a train having a door issue at Forest Hills.",NA,NA,2021-09-26,"2021/09/26 23:46:39+00","2021/09/26 14:49:01+00","2021/09/26 23:46:39+00",2021-09-26 23:46:39,"New","ED8B00","Orange Line delay","Orange Line experiencing northbound delays of up to 15 minutes due to a train having a door issue at Forest Hills.",NA,118607,9,2021,0,0,0,1,"ORANGE"
407749,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 15 minutes",4,"Red Line Update: Ashmont Branch is experiencing delays of about 15 minutes due to an earlier train being removed from service at Charles/MGH.",NA,NA,2021-09-25,"2021/09/25 13:16:20+00","2021/09/25 12:18:01+00","2021/09/25 13:16:20+00",2021-09-25 13:16:20,"New","DA291C","Red Line delay","Red Line Update: Ashmont Branch is experiencing delays of about 15 minutes due to an earlier train being removed from service at Charles/MGH",NA,118642,9,2021,0,1,0,0,"RED"
407829,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 15 minutes",4,"Green Line experiencing eastbound delays of about 15 minutes due to a disabled train near Government Center.",NA,NA,2021-09-25,"2021/09/25 18:53:24+00","2021/09/25 18:45:47+00","2021/09/25 18:53:24+00",2021-09-25 18:53:24,"New","00843D","Green Line delay","Green Line experiencing eastbound delays of about 15 minutes due to a disabled train near Government Center.",NA,118672,9,2021,1,0,0,0,"GREEN"
408369,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 10 minutes",3,"Orange Line experiencing northbound delays of about 10 minutes due to a train with a mechanical problem at Wellington. The train is being removed from service.",NA,NA,2021-09-28,"2021/09/28 19:04:05+00","2021/09/28 18:26:53+00","2021/09/28 19:04:05+00",2021-09-28 19:04:05,"New","ED8B00","Orange Line delay","Orange Ln experiencing northbound delays of about 10 minutes due to a train with a mechanical problem at Wellington",NA,118859,9,2021,0,0,0,1,"ORANGE"
408380,"Subway","One-time","Service Change","UNKNOWN_EFFECT","maintenance","MAINTENANCE",NA,"up to 25 minutes",6,"Red Line Ashmont Branch Update: The shuttle train operating on the northbound track between Ashmont and JFK will run through the end of service tonight.","A shuttle train is a single train that operates back and forth on one track. This is being done so work crews and work trains can access the southbound track area to assist with re-railing the train and make repairs at Broadway. These repairs require power to be turned off. 
Affected stops:
JFK/UMass
Savin Hill
Fields Corner
Shawmut
Ashmont",NA,2021-09-28,"2021/09/29 02:30:00+00","2021/09/28 19:36:47+00","2021/09/29 02:30:32+00",2021-09-29 02:30:32,"New","DA291C","Red Line notice","Red Line Ashmont Branch Update: The shuttle train operating on the northbound track between Ashmont and JFK will run until closing tonight",NA,118870,9,2021,0,1,0,0,"RED"
408034,"Subway","One-time","Station Issue","UNKNOWN_EFFECT",NA,"UNKNOWN_CAUSE",NA,"information",1,"The Orient Heights parking lot will be completely closed on October 22 - 23. Please use the lot at Beachmont as an alternative.","Affected routes:
Blue Line",NA,2021-09-27,"2021/10/24 02:30:00+00","2021/09/27 10:42:24+00","2021/10/24 02:30:31+00",2021-10-24 02:30:31,"Ongoing","003DA5","Change at Orient Heights","The Orient Heights parking lot will be completely closed on October 22 - 23. Please use the lot at Beachmont as an alternative.","last day",118929,9,2021,0,0,1,0,"BLUE"
408035,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 20 minutes",5,"Red Line experiencing southbound delays of up to 20 minutes due to a train with an earlier mechanical problem at Central. The train has been taken out of service.","Affected stops:
Alewife
Davis
Porter
Harvard
Central
Kendall/MIT
Charles/MGH
Park Street
Downtown Crossing
South Station
Broadway
Andrew
JFK/UMass",NA,2021-09-27,"2021/09/27 11:43:26+00","2021/09/27 10:53:09+00","2021/09/27 11:43:26+00",2021-09-27 11:43:26,"New","DA291C","Red Line delay","Red Ln experiencing southbound delays of up to 20 minutes due to a train with an earlier mechanical problem at Central",NA,118930,9,2021,0,1,0,0,"RED"
408052,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 15 minutes",4,"Orange Line Update: Residual delays of about 15 minutes due to an earlier disabled train at Tufts. The train is clear of the mainline at this time.",NA,NA,2021-09-27,"2021/09/27 14:46:27+00","2021/09/27 13:32:45+00","2021/09/27 14:46:27+00",2021-09-27 14:46:27,"New","ED8B00","Orange Line delay","Orange Line Update: Residual delays of about 15 minutes. The train is clear of the mainline at this time",NA,118947,9,2021,0,0,0,1,"ORANGE"
408124,"Subway","One-time","Delay","OTHER_EFFECT","medical emergency","MEDICAL_EMERGENCY",NA,"up to 10 minutes",3,"Red Line experiencing northbound delays of about 10 minutes due to a passenger in need of medical attention at Andrew. Trains may stand by at stations.",NA,NA,2021-09-27,"2021/09/27 18:02:29+00","2021/09/27 17:34:26+00","2021/09/27 18:02:29+00",2021-09-27 18:02:29,"New","DA291C","Red Line delay","Red Ln experiencing northbound delays of about 10 minutes due to a passenger in need of medical attention at Andrew",NA,118974,9,2021,0,1,0,0,"RED"
408131,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 10 minutes",3,"Blue Line Update: Residual delays of about 10 minutes due to an earlier disabled train near Aquarium. Service is moving at this time.",NA,NA,2021-09-27,"2021/09/27 18:09:59+00","2021/09/27 17:49:31+00","2021/09/27 18:09:59+00",2021-09-27 18:09:59,"New","003DA5","Blue Line delay","Blue Line Update: Residual delays of about 10 minutes due to an earlier disabled train near Aquarium. Service is moving at this time.",NA,118981,9,2021,0,0,1,0,"BLUE"
408249,"Subway","One-time","Delay","OTHER_EFFECT","signal problem","TECHNICAL_PROBLEM",NA,"up to 20 minutes",5,"Orange Line experiencing delays of up to 20 minutes due to an earlier signal problem caused by a lightning strike. The Signal Department has completed repairs.",NA,NA,2021-09-28,"2021/09/28 13:23:57+00","2021/09/28 09:50:25+00","2021/09/28 13:23:57+00",2021-09-28 13:23:57,"New","ED8B00","Orange Line delay","Orange Ln experiencing delays of up to 20 minutes due to an earlier signal problem caused by a lightning strike",NA,119114,9,2021,0,0,0,1,"ORANGE"
408253,"Subway","One-time","Delay","OTHER_EFFECT",NA,"UNKNOWN_CAUSE",NA,"up to 20 minutes",5,"Red Line experiencing delays of up to 20 minutes due to a train with a mechanical problem at Broadway. Trains may be asked to stand by at stations.",NA,NA,2021-09-28,"2021/09/28 10:12:36+00","2021/09/28 10:01:08+00","2021/09/28 10:12:36+00",2021-09-28 10:12:36,"New","DA291C","Red Line delay","Red Ln experiencing delays of up to 20 minutes due to a train with a mechanical problem at Broadway",NA,119118,9,2021,0,1,0,0,"RED"
408332,"Subway","One-time","Delay","OTHER_EFFECT","police action","POLICE_ACTIVITY",NA,"up to 10 minutes",3,"Blue Line experiencing delays of about 10 minutes due to police activity at Beachmont. Trains may stand by at stations.",NA,NA,2021-09-28,"2021/09/28 17:15:12+00","2021/09/28 15:52:01+00","2021/09/28 17:15:12+00",2021-09-28 17:15:12,"New","003DA5","Blue Line delay","Blue Line experiencing delays of about 10 minutes due to police activity at Beachmont. Trains may stand by at stations.",NA,119121,9,2021,0,0,1,0,"BLUE"
408257,"Subway","One-time","Shuttle","DETOUR",NA,"UNKNOWN_CAUSE",NA,"up to 30 minutes",7,"Red Line Update: Shuttle buses will continue to run between JFK/UMass and Park St through the end of service tonight while personnel work to re-rail the train and make repairs at Broadway.","No shuttle service at Downtown Crossing, customers should board at Park St or South Station.
Affected stops:
Park Street
Downtown Crossing
South Station
Broadway",NA,2021-09-28,"2021/09/29 04:45:39+00","2021/09/28 10:14:49+00","2021/09/29 04:45:39+00",2021-09-29 04:45:39,"New","DA291C","Red Line shuttle","Red Ln Update: Shuttle buses will continue to run between JFK/UMass & Park St until closing tonight while personnel work to re-rail the trai",NA,119134,9,2021,0,1,0,0,"RED"
408622,"Subway","One-time","Delay","OTHER_EFFECT","medical emergency","MEDICAL_EMERGENCY",NA,"up to 15 minutes",4,"Red Line Update: Delays of about 15 minutes due to an earlier medical emergency at Harvard. Service is moving at this time.",NA,NA,2021-09-29,"2021/09/29 21:52:59+00","2021/09/29 21:23:21+00","2021/09/29 21:52:59+00",2021-09-29 21:52:59,"New","DA291C","Red Line delay","Red Line Update: Delays of about 15 minutes due to an earlier medical emergency at Harvard. Service is moving at this time.",NA,119209,9,2021,0,1,0,0,"RED"
408624,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 15 minutes",4,"Orange Line Update: Delays of about 15 minutes in both directions due to a train with a mechanical problem at Wellington. The train is being removed from service.",NA,NA,2021-09-29,"2021/09/29 22:39:13+00","2021/09/29 21:58:24+00","2021/09/29 22:39:13+00",2021-09-29 22:39:13,"New","ED8B00","Orange Line delay","Orange Ln Update: Delays of about 15 minutes both ways due to a train with a mechanical problem at Wellington",NA,119211,9,2021,0,0,0,1,"ORANGE"
408508,"Subway","One-time","Delay","OTHER_EFFECT","maintenance","MAINTENANCE",NA,"up to 15 minutes",4,"Blue Line experiencing delays of up to 15 minutes due to a maintenance train inspecting the overhead wires. Trains may be asked to stand by at stations.",NA,NA,2021-09-29,"2021/09/29 14:15:58+00","2021/09/29 11:46:03+00","2021/09/29 14:15:58+00",2021-09-29 14:15:58,"New","003DA5","Blue Line delay","Blue Ln experiencing delays of up to 15 minutes due to a maintenance train inspecting the overhead wires",NA,119353,9,2021,0,0,1,0,"BLUE"
408577,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 10 minutes",3,"Green Line experiencing eastbound delays of about 10 minutes due to a train with a door problem at Arlington. Trains may stand by at stations.",NA,NA,2021-09-29,"2021/09/29 20:22:38+00","2021/09/29 16:43:08+00","2021/09/29 20:22:38+00",2021-09-29 20:22:38,"New","00843D","Green Line delay","Green Ln experiencing eastbound delays of about 10 minutes due to a train with a door problem at Arlington. Trains may stand by at stations",NA,119404,9,2021,1,0,0,0,"GREEN"
408425,"Subway","One-time","Delay","OTHER_EFFECT","police action","POLICE_ACTIVITY",NA,"up to 15 minutes",4,"Orange Line experiencing southbound delays of up to 15 minutes due to earlier police activity.","Affected stops:
Tufts Medical Center
Back Bay
Massachusetts Avenue
Ruggles
Roxbury Crossing
Jackson Square
Stony Brook
Green Street
Forest Hills",NA,2021-09-29,"2021/09/29 07:50:57+00","2021/09/29 07:19:22+00","2021/09/29 07:50:57+00",2021-09-29 07:50:57,"New","ED8B00","Orange Line delay","Orange Line experiencing southbound delays of up to 15 minutes due to earlier police activity.",NA,119414,9,2021,0,0,0,1,"ORANGE"
408729,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 20 minutes",5,"Blue Line experiencing delays of up to 20 minutes due to a train with a mechanical problem near Orient Heights.",NA,NA,2021-09-30,"2021/09/30 14:04:25+00","2021/09/30 13:34:16+00","2021/09/30 14:04:25+00",2021-09-30 14:04:25,"New","003DA5","Blue Line delay","Blue Line experiencing delays of up to 20 minutes due to a train with a mechanical problem near Orient Heights.",NA,119445,9,2021,0,0,1,0,"BLUE"
408610,"Subway","One-time","Delay","OTHER_EFFECT","medical emergency","MEDICAL_EMERGENCY",NA,"up to 10 minutes",3,"Red Line experiencing delays of about 10 minutes due to a passenger in need of medical attention at South Station. Trains may stand by at stations.",NA,NA,2021-09-29,"2021/09/29 19:59:50+00","2021/09/29 19:51:01+00","2021/09/29 19:59:50+00",2021-09-29 19:59:50,"New","DA291C","Red Line delay","Red Ln experiencing delays of about 10 minutes due to a passenger in need of medical attention at S Station. Trains may stand by at stations",NA,119553,9,2021,0,1,0,0,"RED"
408758,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 15 minutes",4,"Green Line experiencing westbound delays of about 15 minutes due to a train with a mechanical problem at Arlington. Trains may stand by at stations.",NA,NA,2021-09-30,"2021/09/30 16:31:11+00","2021/09/30 16:20:18+00","2021/09/30 16:31:11+00",2021-09-30 16:31:11,"New","00843D","Green Line delay","Green Ln experiencing westbound delays of about 15 minutes due to a train with a mechanical problem at Arlington",NA,119573,9,2021,1,0,0,0,"GREEN"
409127,"Subway","One-time","Delay","OTHER_EFFECT","medical emergency","MEDICAL_EMERGENCY",NA,"up to 10 minutes",3,"Red Line experiencing delays of up to 10 minutes due to medical emergency at South Station.",NA,NA,2021-10-02,"2021/10/02 15:15:49+00","2021/10/02 08:22:36+00","2021/10/02 15:15:49+00",2021-10-02 15:15:49,"New","DA291C","Red Line delay","Red Line experiencing delays of up to 10 minutes due to medical emergency at South Station.",NA,119614,10,2021,0,1,0,0,"RED"
409173,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 10 minutes",3,"Orange Line experiencing northbound delays of up to 10 minutes due to disabled train at Mass Ave.",NA,NA,2021-10-02,"2021/10/02 15:16:01+00","2021/10/02 14:54:35+00","2021/10/02 15:16:01+00",2021-10-02 15:16:01,"New","ED8B00","Orange Line delay","Orange Line experiencing northbound delays of up to 10 minutes due to disabled train at Mass Ave.",NA,119660,10,2021,0,0,0,1,"ORANGE"
409178,"Subway","One-time","Delay","OTHER_EFFECT",NA,"UNKNOWN_CAUSE",NA,"up to 20 minutes",5,"Orange Line experiencing northbound delays of up to 20 minutes due to a disabled train at Tufts Medical.",NA,NA,2021-10-02,"2021/10/02 22:01:49+00","2021/10/02 15:13:36+00","2021/10/02 22:01:49+00",2021-10-02 22:01:49,"New","ED8B00","Orange Line delay","Orange Line experiencing northbound delays of up to 20 minutes due to a disabled train at Tufts Medical.",NA,119665,10,2021,0,0,0,1,"ORANGE"
408964,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 10 minutes",3,"Orange Line Update: Residual northbound delays of about 10 minutes due to an earlier disabled train at Stony Brook.",NA,NA,2021-10-01,"2021/10/01 15:23:04+00","2021/10/01 14:32:34+00","2021/10/01 15:23:04+00",2021-10-01 15:23:04,"New","ED8B00","Orange Line delay","Orange Line Update: Residual northbound delays of about 10 minutes due to an earlier disabled train at Stony Brook.",NA,119726,10,2021,0,0,0,1,"ORANGE"
408904,"Subway","One-time","Delay","OTHER_EFFECT","maintenance","MAINTENANCE",NA,"up to 15 minutes",4,"Blue Line experiencing delays of up to 15 minutes due to a maintenance train inspecting the overhead wires. Trains may be asked to stand by at stations.",NA,NA,2021-10-01,"2021/10/01 11:40:52+00","2021/10/01 11:11:11+00","2021/10/01 11:40:52+00",2021-10-01 11:40:52,"New","003DA5","Blue Line delay","Blue Ln experiencing delays of up to 15 minutes due to a maintenance train inspecting the overhead wires",NA,119747,10,2021,0,0,1,0,"BLUE"
